,ID,ID,ID,,,,Line,,Notes by AR,Notes by DK
Integrated,ZagreusHome_,3099,ZagreusHome_3099,,,,"At least you're not workin' with me, though, right?",,,
Unused,ZagreusHome_,3100,ZagreusHome_3100,,,,"I understand, I think. Although... I think I woulda done the same in your position. I'm real sorry that happened. And appreciate you tellin' me like this.",,,
Integrated,ZagreusHome_,3103,ZagreusHome_3103,,,,Of course I would!,,,
Integrated,ZagreusHome_,3105,ZagreusHome_3105,,,,I think those are just snores...,,,
Integrated,ZagreusHome_,3109,ZagreusHome_3109,,,,So I'm Prince Tough-Nuts. Wait--,,,
Integrated,ZagreusHome_,3111,ZagreusHome_3111,,,,"You know what, that actually helps a lot.",,,
Integrated,ZagreusHome_,3114,ZagreusHome_3114,,,,Works for me!,,,
Integrated,ZagreusHome_,3116,ZagreusHome_3116,,,,I figured.,,,
Integrated,ZagreusHome_,3119,ZagreusHome_3119,,,,Approved! Wouldn't mind an extra helping of gemstones while I'm ransacking out there.,,,
Integrated,ZagreusHome_,3121,ZagreusHome_3121,,,,"Appreciate it, pal.",,,
Integrated,ZagreusHome_,3123,ZagreusHome_3123,,,,"Nah, I'll be fine.",,,
Integrated,ZagreusHome_,3126,ZagreusHome_3126,,,,That's certainly one way of lookin' at it.,,,
Integrated,ZagreusHome_,3128,ZagreusHome_3128,,,,"Well, it's there if ya change your mind.",,,
Integrated,ZagreusHome_,3129,ZagreusHome_3129,,,,Let's finally take care of that Eldest Sigil!,,,
Unused,ZagreusHome_,3135,ZagreusHome_3135,,,,"You can't be serious. You're gonna pretend like it never happened? She wants answers, same as me. She wants you let me pass! Lemme go see her again!",,,
Integrated,ZagreusHome_,3136,ZagreusHome_3136,,,,"I know where we can continue this little chat, then...",,,
Integrated,ZagreusHome_,3139,ZagreusHome_3139,,,,"She did have a blast, didn't she?",,,
Integrated,ZagreusHome_,3142,ZagreusHome_3142,,,,How is this my fault?,,,
Integrated,ZagreusHome_,3144,ZagreusHome_3144,,,,Nrgh...,,,
Integrated,ZagreusHome_,3149,ZagreusHome_3149,,,,I've got Lulu's back.,,,
Integrated,ZagreusHome_,3152,ZagreusHome_3152,,,,How can I prove myself...,,,
Integrated,ZagreusHome_,3155,ZagreusHome_3155,,,,Ominous.,,,
Integrated,ZagreusHome_,3159,ZagreusHome_3159,,,,"Phel's stupid goofy happy, too? Yay~",,,
Integrated,ZagreusHome_,3161,ZagreusHome_3161,,,,"You're right, Lunie.",,,
Unused,ZagreusHome_,3165,ZagreusHome_3165,,,,Lemme know if I can help.,,,
Integrated,ZagreusHome_,3166,ZagreusHome_3166,,,,"She seems to think he hung the moon, that's for sure.",,,
Integrated,ZagreusHome_,3168,ZagreusHome_3168,,,,I'll keep puttin' up a fight if it's any consolation.,,,
Integrated,ZagreusHome_,3172,ZagreusHome_3172,,,,It is.,,,
Integrated,ZagreusHome_,3175,ZagreusHome_3175,,,,Here's hopin' he'll be less of an insufferable jerkwad.,,,
Integrated,ZagreusHome_,3177,ZagreusHome_3177,,,,I think it's a nice change.,,,
Integrated,ZagreusHome_,3181,ZagreusHome_3181,,,,Good!,,,
Integrated,ZagreusHome_,3183,ZagreusHome_3183,,,,Would be nice to renegotiate my contract so we don't have to fight at all.,,,
Integrated,ZagreusHome_,3185,ZagreusHome_3185,,,,"Aw, c'mon. Our lil' spats are kinda fun! Kinda!",,,
Integrated,ZagreusHome_,3187,ZagreusHome_3187,,,,"Well, thanks. I guess I am!",,,
Integrated,ZagreusHome_,3190,ZagreusHome_3190,,,,:(,,,
Integrated,ZagreusHome_,3193,ZagreusHome_3193,,,,It is. I've gotta talk to her again!,,,
Integrated,ZagreusHome_,3195,ZagreusHome_3195,,,,Hmph. I hope you're right.,,,
Integrated,ZagreusHome_,3197,ZagreusHome_3197,,,,I gotta know the truth.,,,
Integrated,ZagreusHome_,3199,ZagreusHome_3199,,,,Thanks. I hope so too.,,,
Integrated,ZagreusHome_,3201,ZagreusHome_3201,,,,Thanks. I really hope so too.,,,
Integrated,ZagreusHome_,3207,ZagreusHome_3207,,,,Momma can be pretty persuasive!,,,
Unused,ZagreusHome_,3208,ZagreusHome_3208,,,,"No. Wait, what? I handed your ass to you in single combat and finally found Momma, 'n that's all you have to say to me?",,,
Integrated,ZagreusHome_,3211,ZagreusHome_3211,,,,Count on that.,,,
Integrated,ZagreusHome_,3218,ZagreusHome_3218,,,,No worries.,,,
Integrated,ZagreusHome_,3220,ZagreusHome_3220,,,,"I have been bouncy, haven't I?",,,
Integrated,ZagreusHome_,3222,ZagreusHome_3222,,,,"Well, ya did amazin'.",,,
Integrated,ZagreusHome_,3224,ZagreusHome_3224,,,,"She is pretty cool, ain't she?",,,
Integrated,ZagreusHome_,3227,ZagreusHome_3227,,,,Bye!,,,
Integrated,ZagreusHome_,3231,ZagreusHome_3231,,,,I'm pretty fond of livin' too.,,,
Integrated,ZagreusHome_,3233,ZagreusHome_3233,,,,You're the best.,,,
Integrated,ZagreusHome_,3235,ZagreusHome_3235,,,,Oh I totally agree with that.,,,
Integrated,ZagreusHome_,3237,ZagreusHome_3237,,,,"Bye, Phel.",,,
Integrated,ZagreusHome_,3240,ZagreusHome_3240,,,,Hehe. Bye Phel~,,,
Integrated,ZagreusHome_,3242,ZagreusHome_3242,,,,You're welcome.,,,
Integrated,ZagreusHome_,3245,ZagreusHome_3245,,,,No thanks!,,,
Integrated,ZagreusHome_,3248,ZagreusHome_3248,,,,Glad you're handlin' it real well.,,,
Integrated,ZagreusHome_,3251,ZagreusHome_3251,,,,"But, they're family...",,,
Integrated,ZagreusHome_,3253,ZagreusHome_3253,,,,Settrigh.,,,
Integrated,ZagreusHome_,3258,ZagreusHome_3258,,,,"Alright. Well, it's a start.",,,
Integrated,ZagreusHome_,3262,ZagreusHome_3262,,,,"I'm glad to hear it, pal.",,,
Integrated,ZagreusHome_,3266,ZagreusHome_3266,,,,I'm lookin' forward to that song!!,,,
Unused,ZagreusHome_,3275,ZagreusHome_3275,,,,"How could they not be! I mean, look at this place, look at you! This House, this realm of ours... it's not so bad, is it?",,,
Integrated,ZagreusHome_,3276,ZagreusHome_3276,,,,Vayne! I need your help.,,,
Integrated,ZagreusHome_,3279,ZagreusHome_3279,,,,Thank you!!,,,
Integrated,ZagreusHome_,3280,ZagreusHome_3280,,,,"I did, thank you!",,,
Integrated,ZagreusHome_,3281,ZagreusHome_3281,,,,"He's never stopped thinkin' about her. Ugh, what a fool.",,,
Integrated,ZagreusHome_,3282,ZagreusHome_3282,,,,I knew it. It's just capes!,,,
Integrated,ZagreusHome_,3284,ZagreusHome_3284,,,,"Oh, Momma, thank you!",,,
Integrated,ZagreusHome_,3290,ZagreusHome_3290,,,,Maybe I'm part plant!,,,
Integrated,ZagreusHome_,3293,ZagreusHome_3293,,,,"You're real welcome, Momma.",,,
Unused,ZagreusHome_,3302,ZagreusHome_3302,,,,"Momma, I dunno if I should ask but... Don't you think Grandma would miss ya, real bad?",,,
Integrated,ZagreusHome_,3305,ZagreusHome_3305,,,,"Oh, I suppose I am carryin' on the legacy, aren't I?",,,
Unused,ZagreusHome_,3306,ZagreusHome_3306,,,,"Everything was all good, Ma! Nicely taken of, honestly. I look forward to doin' it again!",,,
Unused,ZagreusHome_,3307,ZagreusHome_3307,,,,My pleasure.,,,
Integrated,ZagreusHome_,3309,ZagreusHome_3309,,,,"Oh, I think someone might like 'em a lot...",,,
Integrated,ZagreusHome_,3311,ZagreusHome_3311,,,,Sometimes I think he tried.,,,
Integrated,ZagreusHome_,3313,ZagreusHome_3313,,,,"Thanks for always lookin' out for me, Ma.",,,
Unused,ZagreusHome_,3319,ZagreusHome_3319,,,,"Say, Ma, how's it been with you and Lissandra...? With Grandma. Still gettin' used to thinking of her that way. It's weird.",,,
Integrated,ZagreusHome_,3321,ZagreusHome_3321,,,,"Her 'n her son-in-law have that in common, then.",,,
Integrated,ZagreusHome_,3323,ZagreusHome_3323,,,,....Oh?,,,
Integrated,ZagreusHome_,3325,ZagreusHome_3325,,,,You really think so??,,,
Integrated,ZagreusHome_,3326,ZagreusHome_3326,,,,"Yes, I think so. Thanks, Ma.",,,
Integrated,ZagreusHome_,3327,ZagreusHome_3327,,,,"I really am a lucky, lucky guy.",,,
Integrated,ZagreusHome_,3328,ZagreusHome_3328,,,,"She does. She's great, Ma.",,,
Integrated,ZagreusHome_,3329,ZagreusHome_3329,,,,"Don't worry, I'm determined to fix it myself.",,,
Integrated,ZagreusHome_,3330,ZagreusHome_3330,,,,This House ain't a home without Lulu's giggles in it.,,,
Integrated,ZagreusHome_,3332,ZagreusHome_3332,,,,I didn't mind helpin' out.,,,
Integrated,ZagreusHome_,3333,ZagreusHome_3333,,,,Thanks! She more than deserved it.,,,
Integrated,ZagreusHome_,3336,ZagreusHome_3336,,,,Wonder if the whole story will ever come out.,,,
Integrated,ZagreusHome_,3338,ZagreusHome_3338,,,,"Well, uh, heh... heh heh...",,,
Integrated,ZagreusHome_,3340,ZagreusHome_3340,,,,"Anything for you, Ma!",,,
Integrated,ZagreusHome_,3343,ZagreusHome_3343,,,,"I like 'em, too.",,,
Integrated,ZagreusHome_,3346,ZagreusHome_3346,,,,I'd love that!,,,
Integrated,ZagreusHome_,3348,ZagreusHome_3348,,,,"Love that you were in the centre, like the heart 'n soul.",,,
Integrated,ZagreusHome_,3349,ZagreusHome_3349,,,,Momma's away I guess.,,,
Integrated,ZagreusHome_,3350,ZagreusHome_3350,,,,"Momma's not here now, huh.",,,
Integrated,ZagreusHome_,3351,ZagreusHome_3351,,,,Guess Ma's off someplace.,,,
Integrated,ZagreusHome_,3352,ZagreusHome_3352,,,,Ma must still be in the Spirit Realm.,,,
Integrated,ZagreusHome_,3353,ZagreusHome_3353,,,,Momma's still up on some mountaintop.,,,
Unused,ZagreusHome_,3354,ZagreusHome_3354,,,,"I did, I... she was there. She was... exactly where you said she'd be, but... I had so little time with her, I... couldn't survive up there for very long. I had so many questions left for her!",,,
Unused,ZagreusHome_,3355,ZagreusHome_3355,,,,"But... she is... she is so far away, I... dunno if I can.",,,
Unused,ZagreusHome_,3356,ZagreusHome_3356,,,,"You're right, Mother Moon. I'll find her again.",,,
Unused,ZagreusHome_,3357,ZagreusHome_3357,,,,"I have to know, Mother Moon... why not tell me I would never last up on the surface, that I'd just waste away and die? I'd wind up back here, regardless of how good I fought? Pa meant it with the 'there is no escape' thing after all!",,,
Unused,ZagreusHome_,3358,ZagreusHome_3358,,,,"My father's fate? But he's smugly waitin' for me every single time I make it there, and seems quite healthy by then, all in all! Maybe, the further we get from this realm... the worse we get. Because he cast his lot... inheriting the Underworld?",,,
Unused,ZagreusHome_,3359,ZagreusHome_3359,,,,"Yes. Yes, I would.",,,
Unused,ZagreusHome_,3360,ZagreusHome_3360,,,,As mortals do...,,,
Unused,ZagreusHome_,3361,ZagreusHome_3361,,,,"Of course, Mother Moon, though... she said as much already, about you. I was about to tell ya, I... she says she misses you, and the badgers, and... I don't know who else. Why did she really leave, ya think? Besides because of me? So what if she thought I died at birth?",,,
Integrated,ZagreusHome_,3363,ZagreusHome_3363,,,,"You've said plenty. I'll be seein' ya, Mother Moon.",,,
Integrated,ZagreusHome_,3368,ZagreusHome_3368,,,,Sounds good.,,,
Integrated,ZagreusHome_,3371,ZagreusHome_3371,,,,"It is pretty wonderful, ain't it?",,,
Integrated,ZagreusHome_,3374,ZagreusHome_3374,,,,"Means the whole world to hear ya say that, Mother Moon.",,,
Unused,ZagreusHome_,3377,ZagreusHome_3377,,,,She says she promises to tell us soon.,,,
Integrated,ZagreusHome_,3381,ZagreusHome_3381,,,,They are.,,,
Integrated,ZagreusHome_,3384,ZagreusHome_3384,,,,I guess obscurity could have its perks.,,,
Unused,ZagreusHome_,3387,ZagreusHome_3387,,,,The featured house servant board. Proud to have never once made the cut.,,,
Integrated,ZagreusHome_,3389,ZagreusHome_3389,,,,Yes. We are.,,,
Integrated,ZagreusHome_,3390,ZagreusHome_3390,,,,"I'm grateful that you put us into contact, Mother Moon. I know it was risky for you to reach out.",,,
Integrated,ZagreusHome_,3391,ZagreusHome_3391,,,,Glad there's no question anymore.,,,
Integrated,ZagreusHome_,3393,ZagreusHome_3393,,,,It's gettin' complicated pretty fast...,,,
Integrated,ZagreusHome_,3396,ZagreusHome_3396,,,,...Understood.,,,
Integrated,ZagreusHome_,3400,ZagreusHome_3400,,,,As mortals do...,,,
Integrated,ZagreusHome_,3402,ZagreusHome_3402,,,,Hmph.,,,
Integrated,ZagreusHome_,3405,ZagreusHome_3405,,,,I guess.,,,
Integrated,ZagreusHome_,3408,ZagreusHome_3408,,,,I'll be careful...,,,
Integrated,ZagreusHome_,3416,ZagreusHome_3416,,,,"A friendly rivalry it is, then!",,,
Unused,ZagreusHome_,3426,ZagreusHome_3426,,,,I did. But... it wasn't a one-way trip. I'll just be visiting from time to time.,,,
Unused,ZagreusHome_,3427,ZagreusHome_3427,,,,"I don't entirely understand yet either. Trust me on this while I get it sorted, but... looks like I'm not going anywhere. For very long.",,,
Unused,ZagreusHome_,3428,ZagreusHome_3428,,,,I know the feelin'.,,,
Integrated,ZagreusHome_,3430,ZagreusHome_3430,,,,"Yeah, yeah.",,,
Integrated,ZagreusHome_,3432,ZagreusHome_3432,,,,I'll make it my mission.,,,
Integrated,ZagreusHome_,3434,ZagreusHome_3434,,,,Never realized how much you love it here.,,,
Integrated,ZagreusHome_,3436,ZagreusHome_3436,,,,"Elaborate plan, then. Got it.",,,
Integrated,ZagreusHome_,3438,ZagreusHome_3438,,,,So that's a yes...?,,,
Integrated,ZagreusHome_,3439,ZagreusHome_3439,,,,"Good work, Zoe!",,,
Integrated,ZagreusHome_,3442,ZagreusHome_3442,,,,Thank you.,,,
Integrated,ZagreusHome_,3445,ZagreusHome_3445,,,,Not me!,,,
Integrated,ZagreusHome_,3447,ZagreusHome_3447,,,,You'll be impressed. You'll see.,,,
Integrated,ZagreusHome_,3448,ZagreusHome_3448,,,,Sure was nice to see you 'n Zoe chattin' with each other. Praise from you must mean the world to her.,,,
Integrated,ZagreusHome_,3449,ZagreusHome_3449,,,,"Have to say that sounds rather harsh when you put it that way, Mother Moon.",,,
Integrated,ZagreusHome_,3450,ZagreusHome_3450,,,,I'm sure he will.,,,
Integrated,ZagreusHome_,3452,ZagreusHome_3452,,,,Phel feels the same???,,,
Integrated,ZagreusHome_,3454,ZagreusHome_3454,,,,Probably got it from my momma.,,,
Integrated,ZagreusHome_,3456,ZagreusHome_3456,,,,As long as it's OK.,,,
Integrated,ZagreusHome_,3458,ZagreusHome_3458,,,,I ain't nothin' if not persistent.,,,
Integrated,ZagreusHome_,3460,ZagreusHome_3460,,,,I hope not.,,,
Integrated,ZagreusHome_,3464,ZagreusHome_3464,,,,"I hope I can keep makin' ya proud, 'n showin' you I am worthy.",,,
Integrated,ZagreusHome_,3466,ZagreusHome_3466,,,,"Hm, well... you seem to be a good judge o' character.",,,
Integrated,ZagreusHome_,3469,ZagreusHome_3469,,,,Bet I can take ya.,,,
Integrated,ZagreusHome_,3475,ZagreusHome_3475,,,,Can't wait!,,,
Integrated,ZagreusHome_,3477,ZagreusHome_3477,,,,They have.,,,
Integrated,ZagreusHome_,3482,ZagreusHome_3482,,,,Sounds great!,,,
Integrated,ZagreusHome_,3483,ZagreusHome_3483,,,,Thanks.,,,
Darren,ZagreusHome_,3485,ZagreusHome_3485,,,,,,,
Integrated,ZagreusHome_,3488,ZagreusHome_3488,,,,"Sweet, I'm glad you like it!",,,
Integrated,ZagreusHome_,3489,ZagreusHome_3489,,,,"<Inhale> And it smells fresh, too!",,,
Integrated,ZagreusHome_,3490,ZagreusHome_3490,,,,Iceborn Gauntlets: I see you claw your way to the top and challenge the order of the world!,,,
Integrated,ZagreusHome_,3491,ZagreusHome_3491,,,,The hidden aspect of a fearsome wolf mother... Ambessa.,,,
Integrated,ZagreusHome_,3492,ZagreusHome_3492,,,,Grant me the aspect of Ambessa!,,,
Integrated,ZagreusHome_,3493,ZagreusHome_3493,,,,Ambessa.,,,
Integrated,ZagreusHome_,3494,ZagreusHome_3494,,,,Ambessa...!,,,
Integrated,ZagreusHome_,3496,ZagreusHome_3496,,,,"OK Zoe, not too much now. For real.",,,
Integrated,ZagreusHome_,3498,ZagreusHome_3498,,,,Wow.,,,
Integrated,ZagreusHome_,3500,ZagreusHome_3500,,,,C'mon I got street cred! Keep your voice down!,,,
Integrated,ZagreusHome_,3501,ZagreusHome_3501,,,,Awesome!,,,
Integrated,ZagreusHome_,3502,ZagreusHome_3502,,,,Six hundred?,,,
Integrated,ZagreusHome_,3505,ZagreusHome_3505,,,,Yes...,,,
Integrated,ZagreusHome_,3506,ZagreusHome_3506,,,,He has.,,,
Integrated,ZagreusHome_,3508,ZagreusHome_3508,,,,Please...?,,,
Integrated,ZagreusHome_,3512,ZagreusHome_3512,,,,Sure looks that way.,,,
Integrated,ZagreusHome_,3514,ZagreusHome_3514,,,,You sure are!,,,
Integrated,ZagreusHome_,3516,ZagreusHome_3516,,,,Same here.,,,
Integrated,ZagreusHome_,3518,ZagreusHome_3518,,,,Phel is gonna love this.,,,
Integrated,ZagreusHome_,3519,ZagreusHome_3519,,,,Pa... I don't know what to say...,,,
Integrated,ZagreusHome_,3521,ZagreusHome_3521,,,,I bet there shall.,,,
Integrated,ZagreusHome_,3522,ZagreusHome_3522,,,,Hey that's new...,,,
Integrated,ZagreusHome_,3523,ZagreusHome_3523,,,,"Whoa, a Rod of Fishing? Here?",,,
Integrated,ZagreusHome_,3524,ZagreusHome_3524,,,,Training Mummy!,,,
Integrated,ZagreusHome_,3525,ZagreusHome_3525,,,,Captain.,,,
Integrated,ZagreusHome_,3526,ZagreusHome_3526,,,,Amumu.,,,
Integrated,ZagreusHome_,3527,ZagreusHome_3527,,,,"What's going on, Amumu.",,,
Integrated,ZagreusHome_,3528,ZagreusHome_3528,,,,Hey.,,,
Integrated,ZagreusHome_,3529,ZagreusHome_3529,,,,How's it going.,,,
Integrated,ZagreusHome_,3530,ZagreusHome_3530,,,,That Trout in there seems to be doing fine!,,,
Integrated,ZagreusHome_,3531,ZagreusHome_3531,,,,Look at that Bass swishin' around in there.,,,
Integrated,ZagreusHome_,3532,ZagreusHome_3532,,,,This Sturgeon's found himself a decent home.,,,
Integrated,ZagreusHome_,3533,ZagreusHome_3533,,,,"The ever-shifting hell of Tartarus... you can't contain me, don't you know by now?",,,
Integrated,ZagreusHome_,3534,ZagreusHome_3534,,,,"Not like Ma's cottage, but not bad.",,,
Integrated,ZagreusHome_,3535,ZagreusHome_3535,,,,"The more I know about the Boons I'm offered, the better off I'll be.",,,
Integrated,ZagreusHome_,3536,ZagreusHome_3536,,,,"If the old timer can be even more annoyin', that's somethin' I gotta see.",,,
Integrated,ZagreusHome_,3537,ZagreusHome_3537,,,,This oughtta let me ransack with more style.,,,
Integrated,ZagreusHome_,3538,ZagreusHome_3538,,,,This moody look seems perfect for me.,,,
Integrated,ZagreusHome_,3539,ZagreusHome_3539,,,,New one there.,,,
Integrated,ZagreusHome_,3540,ZagreusHome_3540,,,,What's that one do?,,,
Integrated,ZagreusHome_,3541,ZagreusHome_3541,,,,New keepsake.,,,
Integrated,ZagreusHome_,3542,ZagreusHome_3542,,,,Let's see what that one does.,,,
Integrated,ZagreusHome_,3543,ZagreusHome_3543,,,,Should I change things up?,,,
Integrated,ZagreusHome_,3544,ZagreusHome_3544,,,,Maybe I should switch.,,,
Integrated,ZagreusHome_,3545,ZagreusHome_3545,,,,Try another one maybe...,,,
Integrated,ZagreusHome_,3546,ZagreusHome_3546,,,,Could try a different one...,,,
Integrated,ZagreusHome_,3555,ZagreusHome_3555,,,,"Have to admit, this style really suits me, right?",,,
Integrated,ZagreusHome_,3556,ZagreusHome_3556,,,,"I like this style, so let's go ahead and make it official.",,,
Integrated,ZagreusHome_,3557,ZagreusHome_3557,,,,This style reminds me of the surface. Good motivating factor!,,,
Integrated,ZagreusHome_,3558,ZagreusHome_3558,,,,"This style's a bit formal for my tastes, but I can get used to it!",,,
Integrated,ZagreusHome_,3559,ZagreusHome_3559,,,,I'd like to think Kindred would approve of this style.,,,
Integrated,ZagreusHome_,3560,ZagreusHome_3560,,,,"Soon as I saw this lovely style, I knew I had to have it!",,,
Integrated,ZagreusHome_,3561,ZagreusHome_3561,,,,"What's that, there, something from destiny?",,,
Integrated,ZagreusHome_,3562,ZagreusHome_3562,,,,"Hey that sounds handy, there...",,,
Integrated,ZagreusHome_,3563,ZagreusHome_3563,,,,The full might of Garen...,,,
Integrated,ZagreusHome_,3564,ZagreusHome_3564,,,,The sheer elegance of Xin Zhao...,,,
Integrated,ZagreusHome_,3565,ZagreusHome_3565,,,,The true strength of Braum...,,,
Integrated,ZagreusHome_,3566,ZagreusHome_3566,,,,The pure essence of Ashe...,,,
Integrated,ZagreusHome_,3567,ZagreusHome_3567,,,,The raw savagery of Ambessa...,,,
Integrated,ZagreusHome_,3568,ZagreusHome_3568,,,,The mournful dedication of the Faithful...,,,
Integrated,ZagreusHome_,3571,ZagreusHome_3571,,,,"Contractor, can you locate the parchmentwork for Yasuo, when ya get a chance?",,,
Integrated,ZagreusHome_,3573,ZagreusHome_3573,,,,"By order of a really handsome 'n cool prince, I commute our court musician's sentencing, effective now!",,,
Integrated,ZagreusHome_,3574,ZagreusHome_3574,,,,Poke.,,,
Integrated,ZagreusHome_,3575,ZagreusHome_3575,,,,Poke!,,,
Integrated,ZagreusHome_,3576,ZagreusHome_3576,,,,"I paid for it, I can mess with it.",,,
Integrated,ZagreusHome_,3577,ZagreusHome_3577,,,,"Hey there, Costly Artwork.",,,
Integrated,ZagreusHome_,3578,ZagreusHome_3578,,,,"Hello, Decorative Object.",,,
Integrated,ZagreusHome_,3579,ZagreusHome_3579,,,,Just givin' you a nudge.,,,
Integrated,ZagreusHome_,3580,ZagreusHome_3580,,,,Interesting texture.,,,
Integrated,ZagreusHome_,3581,ZagreusHome_3581,,,,Still fancy.,,,
Integrated,ZagreusHome_,3582,ZagreusHome_3582,,,,No way.,,,
